ID,日期,用户名,评分,标题,内容,是否编辑过
13349495563,2025-11-03T03:23:46Z,Reason7th,1,半成品，吃相难看,一堆bug，15pro用的都卡，批量导出没做好也敢上线，纯纯半成品拿上来就开始割了,False
13325913894,2025-10-28T16:49:19Z,KomaChung,5,推荐,跟着学习课程，很有趣，现在惊喜的出现了飓风相机，真的很多细节，诚意满满。感觉自己又行了,False
13845500737,2026-03-14T01:09:55Z,一个视障者,3,非常出乎预料很多设置选项旁白都能朗读到。更加出乎意料的事，居然快门按钮旁白读不到也操作不到，所以这是逗我呢？,期待影视飓风可以让这款产品达到通用和无障碍的设计效果，我也很想拍出电影感的作品。,False
13329962867,2025-10-29T15:55:34Z,匿名评价行不行,5,简单易用，期待后续迭代优化,整体蛮好的，早早就购买的log课程在这一刻含金量一下就上去了。变焦方面还有待优化。,False
13325601229,2025-10-28T15:23:47Z,茄子哥哥sax,5,YYDS影视飓风,作为tim的死忠粉，必须第一时间下载。感谢tim带我看世界。我的梦想是去tim公司上班。,False
13832820156,2026-03-10T08:35:00Z,橄榄灵禽,1,登陆,能不能不要每次用的时候登陆，像微信QQ保持登陆不就可以了吗，每次想使用拍照的时候登陆完就错过了,False
13324470737,2025-10-28T10:07:15Z,悲伤的莲雾,5,飓风nb,相机app使用效果非常好，期待更多的模式被开放，也希望影视飓风无限进步，祝你我！,False
13327512485,2025-10-29T01:54:51Z,Zard2077,5,好用，但是稳定性有待提升,出去旅游挺好用的，直接开烧录，没有bmc 那么繁琐，简洁但够用，不过流畅度有待提升,False
13326411504,2025-10-28T19:18:39Z,hdidgssh,5,相机拍摄,很好 但能否同时支持普通动态照片拍摄 有专业版 但是13机型太老了 就想用来拍拍照～,False
13822425646,2026-03-07T08:27:05Z,唐宋时期的璟,5,整体都挺好拍的很清晰,自拍有bug，就是从后置转换到前置时然后突然出现闪屏，吓我一跳，还得需要更新优化,False
13814815178,2026-03-05T02:30:21Z,RexRao,1,有点失望,感觉没有原相机拍的清晰，用这个相机感觉雾蒙蒙的，画质偏糊。还没安卓相机自带的滤镜拍的好看。,False
13871271373,2026-03-21T12:06:44Z,左*之,5,非常好用,内测的时候已经体验过了，非常好用，但 iPhone12 不能拍 Apple Log,False
13733648846,2026-02-10T11:12:41Z,在下菠萝派,1,拍出来的照片只有300kb,在app内反馈了也一直没有回复，按照网上的建议卸载重装之后，还是只有500kb,False
13553901988,2025-12-25T16:59:18Z,shawn 小鱼,5,请问什么时候可以导入lut,现有的功能很令人满意，不过还是感觉出的照片比balckmagic拍的视频糊一点,False
13560210592,2025-12-27T09:29:01Z,我叫大老湿,4,不支持 OSMO 云台快捷按键,没法使用 Osmo MOBILE 8 的录制和变焦等按键，必须手动点手机。不方便,False
13913202212,2026-04-02T06:01:08Z,kazuak1i,2,静态照片的log影调呢？,"怎么把静态照片的log影调更没了？？？
原来直接出片，现在还要去相册里调整无语",False
13336602047,2025-10-31T06:13:05Z,hkskssh,5,不能导入lut,好像不能自己导入lut，希望赶紧更新一下可以自己导入，画面稳定不是太好，还需要加强,False
13394931154,2025-11-14T02:15:19Z,好像我的1,4,有意思,只能录视频拍照，还需要花69块钱，但是该有的功能都有，比iPhone原相机好用,False
13328937043,2025-10-29T11:20:33Z,铭创网络,5,关于相机快捷按键,什么时候能像Blackmagic Cam那样，能够支持拍照键一键唤起飓风相机啊？,False
13333865748,2025-10-30T14:26:26Z,周流君,5,解决了log入手困难的问题,很好地解决了大多数iPhone用户拥有最好的log拍摄系统却有使用成本的问题。,False
13327278328,2025-10-29T00:25:22Z,空山能醉客,3,感觉一般，还没试试长时间录视频,早晨全自动拍照对焦没阳光的地方，有阳光的地方过爆，对焦有阳光的地方整体就非常暗（用的还原）,False
13331647439,2025-10-30T01:07:56Z,超爱夏弥,5,无限进步,感觉取景框打开 4K120 帧有点卡卡的，希望小伙伴们继续完善优化一下🤗,False
13397149422,2025-11-14T15:47:48Z,还有事申请书、说明书、权利要求、摘要、附图、优先权,4,不支持云台,提个意见，作为一个半专业的录像软件，不支持insta和大疆的云台真的说不过去。,False
13684687393,2026-01-28T10:17:04Z,slowndream,5,虽轻量，但顶级,没有bmpc的功能复杂，但却可以很好的满足非专业级摄影发烧友的绝大部分需求,False
13809136222,2026-03-03T12:05:10Z,额额en,5,good,建议加点教程啥的，就是说明那些功能具体能干啥，我现在还只会用点基本的的，或者自动的,False
13710408093,2026-02-04T02:31:35Z,南善良,5,增加外录到存储设备,如题，希望可以增加外录到存储设备的功能，像BMC一样可以自行选择录制存储位置,False
13924444803,2026-04-05T08:30:37Z,老林的 appstore,3,相机打开都直接爆了,更新最新版本后，相机打开，无论是照片还是视频还是 log 模式，都爆了，曝光拉满,False
13919975130,2026-04-04T02:11:40Z,王者峡谷中大儿童,4,需要优化的地方,不知道是我设置问题还是什么，取景器的帧率真的很低，同类型的黑魔法就很丝滑，这一点需要优化改进,False
13520254580,2025-12-16T14:14:08Z,lix665566,5,好的软件让我的手机抽风,麻烦你们能不能试一下iPhone 11 Pro Max的相机使用镜头会抽风？,False
13349341602,2025-11-03T02:25:03Z,Verqil,5,画面跟不上实景,录像的时候总感觉有拖影 画面比手慢 希望下次更新的时候修复下 机型17Pro,False
13634924351,2026-01-15T04:47:45Z,qQ513861148,5,我期待飓风相机的每一次更新,希望飓风影视能够越做越好，我也相信飓风相机能变成专业和业余都最喜欢的第三方相机,False
13361887037,2025-11-06T02:13:42Z,天然呆呆0-0,5,提个小建议,能不能锁死快门速度自动调解ISO曝光？自动曝光在记录生活过程中还是方便一些,False
13392483600,2025-11-13T12:37:39Z,一阳yoko,3,15pro为什么没有48mm镜头的选项呀！,15pro下载后没有48mm镜头很难受是优化问题吗，后面会更新这个选项吗,False
13380677952,2025-11-10T13:59:13Z,China zhenxun,4,功能有点少 建议后续加一些功能,软件很稳定 不像blackmagic cam 导入lut闪退 但后续要多加点功能,False
13328129739,2025-10-29T06:18:26Z,春熙路的小孩,5,一个建议,目前LUT不支持添加额外的，只能使用默认的几个，希望后续更新能支持添加额外的LUT,False
13857037368,2026-03-17T09:27:49Z,Bone1ess,5,看到最新的孟加拉那期，直接给满分吧,也不说割我韭菜了，你们要是拿我钱去拍这种优质内容，割！我还嫌你们刀子不够快呢,False
13374328280,2025-11-09T01:06:07Z,1节深65,5,强,一般来说，他那个还原色彩就非常丰富了，再加上自己稍微微调一下就更好看了。,False
13809748353,2026-03-03T15:38:44Z,雷'锋,4,通用型,17，购买服务时提示机型不支持，部分功能不可用，可以做详细说明或提高通用型.,False
13523173742,2025-12-17T09:45:03Z,LLJIALIANG,4,使用很好,很好用，文件体积控制也很强，很多适合国人的使用习惯，同时希望能支持外接硬盘,False
13346736987,2025-11-02T13:28:57Z,不知道那个好的呀哎,1,买了课程不能兑换会员,之前抖音视频不是说买了课程可以兑换会员吗？咋兑换呀？也没说清楚。很无语啊,False
13325009601,2025-10-28T12:49:04Z,八成是废了,4,对焦,每次点击屏幕对焦的时候，感觉反应不如原相机的灵敏，有点缓慢，希望可以改进,False
13353963949,2025-11-04T04:48:08Z,Mercurial_,1,每次想用的时候都要登录一次,买课绑定的账号，天天掉登录，每次打开想拍 live 就让我登录，体验太差了,False
13371375670,2025-11-08T09:58:04Z,红色普工,4,一件导出,到底啥时候可以一件导出啊……拍了几百条视频，不能一件导出连一条完整视频都不想剪,False
13740439967,2026-02-12T08:56:16Z,我只是流川疯,1,相机功能也一般,买错了，看到直播间还在卖课，说想退了去直播间支持一下，死活不让退，生怕退了不去买？,False
13465794588,2025-12-02T09:40:22Z,hzhskaljdbskalan,3,稳定器，监视器问题,"稳定器在手持环绕运镜时稳定效果不可用
监视器延时偏大间接导致手持运镜稳定效果欠佳",False
13329959777,2025-10-29T15:54:43Z,晴天版的微风,5,首发支持👍👍👍,登陆状态每次重新打开都得登陆，曝光和对焦的圆圈可以调小一点，数字放大一点,False
13516584725,2025-12-15T14:16:01Z,RSseven7,5,满分,满分，Tim是一位非常出色的企业家，如果有机会我一定要去学习学习再学习，然后去影视飓风上班，,False
13700807938,2026-02-01T13:21:47Z,大疆无人机用户甲,1,拍摄看着录制了，结果最后没录上,太气人了，明明看着录制了，结果最后一关没录上，并不是按错了或者按反了，就是没录上。,False
13485747789,2025-12-07T12:36:32Z,kAkakakokO757,4,拍摄卡顿,16PM固定焦段拍摄，拍摄后出现拉风箱、抽帧情况，希望改善。滤镜不错。,False
13580447199,2026-01-01T10:23:42Z,ys j bsn,1,系统操作卡顿,删除素材的时候系统卡顿把我想要的内容删掉了，没有删除确认和撤回的功能吗？,False
13345974642,2025-11-02T09:37:42Z,无油无盐7,2,0.5 边缘矫正不到位,iPhone15promax，0.5 的广角边缘矫正不到位，明显的畸变,False
13325386288,2025-10-28T14:27:46Z,熊猫买买买买买,5,b站前来报道,暂时没找到咋登陆b站课程账号，试了一下视频log 爽的 Tim加油,False
13335470808,2025-10-30T22:30:45Z,草你妹哦,3,更新后没有120帧了,为什么更新后，没有4k120帧可选了？不是释放相机性能吗？怎么收缩了？,False
13886376042,2026-03-25T18:54:44Z,omirock,5,飓风相机App,无论摄影还是摄像，都惊艳到我了，感觉榨干了iphone的镜头和处理器,False
13721294124,2026-02-07T01:43:05Z,HardToNameMeN o,5,建议,我喜欢夜空，希望影视相机课程可以提供进行长曝光拍摄夜空的功能及教程！,False
13455378883,2025-11-29T16:55:21Z,小艾4901,5,小建议,如果加入拍照功能和自己导入lut的功能就完美了 还有外置硬盘录制模式,False
13331299918,2025-10-29T22:56:41Z,ZhaiRuoxi66,5,好,傻瓜式拍摄，对大多小白友好。动态照片能增加预选块门前预拍1秒就更好了,False
13325065750,2025-10-28T13:04:07Z,观星歌歌,5,想要功能,希望可以出一个边拍视频边拍照片的功能，跟苹果原相机也有，我觉得很好用,False
13327564705,2025-10-29T02:15:11Z,imkevin2011,5,帅气的app，但是还是半成品的样子,功能比较简单，小白期待Tim 出更多摄影教程，更期待抓紧开发进度，出更多功能,False
13466608696,2025-12-02T14:24:27Z,超超rss,5,牛逼的飓风相机,飓风相机居然可以蓝牙接大疆麦克风并录制视频，不用接收器！大大好评！牛逼,False
13328150710,2025-10-29T06:27:28Z,Joker沃尔子,4,为什么购买了课程还需要付费pro版本,购买了课程，结果使用购买课程的手机号登录，还需要花69才能解锁pro版,False
13676862422,2026-01-26T07:02:38Z,马里奥的日记薄,4,无法选择录制在外接硬盘,可以开发一个选项录制在外接硬盘吗，同时可以选择录制apple raw视频,False
13324556975,2025-10-28T10:36:45Z,Eric9981,4,交互体验很好，并希望美化UI,刚刚安装，上手确实简单，交互逻辑轻量快捷，希望UI视觉加一些大胆创新,False
13674196095,2026-01-25T14:27:03Z,真好，太喜欢抖音了,5,一般,确实有一些拉胯 拍摄视频的效果有一些糊 大家要是没有啥需求就不要下了 想拍照的话要开VIP,False
13818602557,2026-03-06T05:34:59Z,真杨哥,5,性价比可以,49块钱我犹犹豫豫，20块钱直接买了，毕竟18年就关注了b站的影视飓风,False
13581770639,2026-01-01T17:28:31Z,焮烨rirry,4,动态图播放bug需要修复,动态图双指滑动放大后，长按进行播放的时候，图片会进行异常移位，需要修复。,False
13324030178,2025-10-28T07:13:27Z,地狱死骑,3,支持免费拍照功能吗,支持免费拍照功能吗，还是 pro 版付费的动图那是拍照功能，没有免费体验的？,False
